gene	gene_overs	chain	synt	gl_score	gl_exo	chain_len	loc_exo	exon_cover	intr_cover	gene_len	ex_num	ex_fract	intr_fract	flank_cov	exon_perc	chain_len_log	synt_log	intr_perc	single_exon	y
ENST00000637581	1	82	1	9999	0.05452511188463451	65309	0.05414711354233193	1950	34063	63801	17	1950	58929	0.0695	100.0	4.814973033970421	0.0	0.5780345839909043	0.0	1
ENST00000543669	1	83	2	9999	0.1193746510329425	10255	0.13347055098163393	843	5473	42054	6	843	39176	0.06685	100.0	4.010935664704385	0.3010299956639812	0.13970287931386563	0.0	1
ENST00000535601	1	86	1	9999	0.1358814923189466	23800	0.2186151431934092	2229	7967	15264	10	2268	12245	0.29125	98.28042328042328	4.376576957056512	0.0	0.6506329113924051	0.0	1
ENST00000370629	1	88	1	9999	0.045088103190141664	25140	0.0866725702900155	783	8251	12198	5	786	10381	0.36725	99.61832061068702	4.400365273349939	0.0	0.7948174549658029	0.0	1
ENST00000250617	1	89	1	9999	0.038439339720651035	117347	0.04086534247295805	2331	54710	115383	22	2331	110523	0.16615	100.0	5.0694719912494834	0.0	0.49501008839789	0.0	1
ENST00000651716	1	90	1	9999	0.21062219730941706	8554	0.4849951597289448	1503	1596	6401	2	1527	2035	0.12735	98.42829076620825	3.932169245920792	0.0	0.7842751842751843	0.0	1
ENST00000287538	1	91	1	9999	0.34326679786336795	3661	0.4484024972456849	1221	1502	5976	3	1404	1975	0.0143	86.96581196581197	3.563599728881531	0.0	0.760506329113924	0.0	1
ENST00000218099	1	92	1	9999	0.06486941870261162	32629	0.06843768516689709	1386	18866	32701	8	1386	29921	0.00945	100.0	4.5136037639154605	0.0	0.6305270545770529	0.0	1
ENST00000520602	1	93	1	9999	0.07545882180896439	79535	0.08085511982570806	2969	33751	110387	28	3087	106442	0.18295	96.17751862649821	4.900558285409537	0.0	0.3170834820841397	0.0	1
ENST00000370536	1	95	1	9999	0.6840490797546013	2017	1.0	1338	0	2132	1	1341	0	0.0	99.77628635346755	3.3047058982127653	0.0	0.0	1.0	1
ENST00000335565	1	96	1	9999	0.3087966905949629	9727	0.8871024117441454	2538	323	12025	5	2538	3607	0.01375	100.0	3.987978915875482	0.0	0.08954810091488771	0.0	1
ENST00000218200	1	97	1	9999	0.06153604028958136	44470	0.06624503071919045	1833	25837	39162	16	1836	34829	0.09105	99.83660130718954	4.648067129448934	0.0	0.7418243417841454	0.0	1
ENST00000370460	1	99	1	9999	0.011361107567049524	505966	0.011843902016095321	3825	319126	500047	21	3936	486299	0.33455	97.1798780487805	5.70412133401668	0.0	0.6562341275634949	0.0	1
ENST00000600449	1	100	2	9999	0.06554834262078474	41342	0.08936603581430876	1053	10730	35237	7	1053	32517	0.21335	100.0	4.616391482643317	0.3010299956639812	0.32998124058184947	0.0	1
ENST00000370396	1	102	1	9999	0.0391369144041988	82517	0.04049614482065035	1812	42933	104704	15	1812	101111	0.0	100.0	4.916543430315058	0.0	0.4246125545192907	0.0	1
ENST00000445323	1	103	1	9999	0.05704451842238899	73624	0.06330025357668348	2022	29921	71713	16	2022	67177	0.0622	100.0	4.867019409018502	0.0	0.44540542149842954	0.0	1
ENST00000218316	1	104	1	9999	0.16198897859797515	9525	0.3503325942350333	1264	2344	4882	2	1854	2862	0.2029	68.17691477885653	3.978864984347657	0.0	0.8190076869322153	0.0	1
ENST00000370353	1	105	1	9999	0.08534672105428302	11584	0.3970336565887051	696	1057	7618	4	696	1641	0.217	100.0	4.063858548853072	0.0	0.64411943936624	0.0	1
ENST00000329903	1	107	1	9999	0.16164316966456005	15977	0.36999258160237386	1995	3397	6854	6	1995	4020	0.3154	100.0	4.203495235193291	0.0	0.8450248756218905	0.0	1
ENST00000370314	1	109	1	9999	0.02943346561110336	203254	0.03264403405949353	1476	43739	285082	10	1479	281413	0.15195	99.79716024340772	5.308039101182877	0.0	0.1554263662304158	0.0	1
ENST00000598523	1	110	1	9999	0.10146239554317547	20367	0.13818285280728376	1457	9087	19648	9	1899	13180	0.17705	76.72459189046866	4.308927063394053	0.0	0.689453717754173	0.0	1
ENST00000370274	2	111	1	9999	0.07931010108150137	27520	0.07958011206468542	1122	12977	38667	8	1122	36834	0.0	100.0	4.439648429563474	0.0	0.3523103654232503	0.0	1
ENST00000330912	2	113	2	9999	0.09404679175353256	16610	0.13524824044131634	711	4546	25868	13	711	23606	0.1569	100.0	4.220369632451394	0.3010299956639812	0.19257815809539947	0.0	1
ENST00000330912	2	114	2	9999	0.12125544219897327	28633	0.05996963562753036	711	11145	25868	13	711	23606	0.10415	100.0	4.456866853267461	0.3010299956639812	0.4721257307464204	0.0	1
ENST00000370210	1	114	2	9999	0.12125544219897327	28633	0.07102387697288548	351	4591	33957	6	384	32364	0.26	91.40625	4.456866853267461	0.3010299956639812	0.1418551476949697	0.0	1
ENST00000331595	1	115	1	9999	0.12044391252312045	14017	0.13961407491486946	1107	6822	14567	8	1107	12214	0.01745	100.0	4.146655073340974	0.0	0.5585393810381529	0.0	1
ENST00000370186	1	116	1	9999	0.09397324168405548	53826	0.09099228657340827	3480	34765	65264	21	3480	58522	0.0	100.0	4.730992107059345	0.0	0.5940501008167869	0.0	1
ENST00000458587	2	118	2	9999	0.15830702677423125	29333	0.10571736785329018	392	3316	23575	8	942	21786	0.2611	41.6135881104034	4.467356482237898	0.3010299956639812	0.15220783989718167	0.0	1
ENST00000218104	2	118	2	9999	0.15830702677423125	29333	0.20347874102705688	2211	8655	19900	10	2238	16231	0.24595	98.79356568364611	4.467356482237898	0.3010299956639812	0.5332388639024089	0.0	1
ENST00000538966	2	119	2	9999	0.38094970181163496	22413	0.4412482832290554	5783	7323	15151	37	5799	8774	0.21125	99.72409036040698	4.350499991128803	0.3010299956639812	0.8346250284932756	0.0	1
ENST00000489426	3	119	2	9999	0.38094970181163496	22413	0.2380195922689965	899	2878	9317	21	1905	4838	0.4554	47.191601049868765	4.350499991128803	0.3010299956639812	0.5948739148408433	0.0	1
ENST00000538966	2	120	2	9999	0.42428172386272944	11557	0.5263746505125816	2824	2541	15151	37	5799	8774	0.22175	48.69805138817038	4.06284511327705	0.3010299956639812	0.28960565306587643	0.0	1
ENST00000489426	3	120	2	9999	0.42428172386272944	11557	0.27726171243941844	1373	3579	9317	21	1905	4838	0.1594	72.07349081364829	4.06284511327705	0.3010299956639812	0.7397684993799091	0.0	1
ENST00000489426	3	121	4	9999	0.2434864694776589	22467	0.4105206073752711	1514	2174	9317	21	1905	4838	0.38915	79.4750656167979	4.351545085306165	0.6020599913279624	0.4493592393551054	0.0	1
ENST00000320857	3	121	4	9999	0.2434864694776589	22467	0.16116085211485026	522	2717	4983	7	522	3312	0.48745	100.0	4.351545085306165	0.6020599913279624	0.8203502415458938	0.0	1
ENST00000393758	2	121	4	9999	0.2434864694776589	22467	1.0	588	0	28381	8	2328	24618	0.2959	25.257731958762886	4.351545085306165	0.6020599913279624	0.0	0.0	1
ENST00000370092	2	121	4	9999	0.2434864694776589	22467	0.18712009199934287	1139	4948	8747	12	1143	7035	0.462	99.65004374453194	4.351545085306165	0.6020599913279624	0.7033404406538735	0.0	1
ENST00000320857	3	122	2	9999	0.07394102679239635	7644	0.09969442322383497	261	2357	4983	7	522	3312	0.15335	50.0	3.8833206783829755	0.3010299956639812	0.7116545893719807	0.0	1
ENST00000370092	2	122	2	9999	0.07394102679239635	7644	0.0614451476793249	233	3559	8747	12	1143	7035	0.13525	20.384951881014874	3.8833206783829755	0.3010299956639812	0.5058990760483297	0.0	1
ENST00000320857	3	123	2	9999	0.15538875196056465	37423	0.21261682242990654	455	1685	4983	7	522	3312	0.2908	87.16475095785441	4.573138599604978	0.3010299956639812	0.508756038647343	0.0	1
ENST00000393758	2	123	2	9999	0.15538875196056465	37423	0.1854013431403901	2319	10189	28381	8	2328	24618	0.2058	99.61340206185567	4.573138599604978	0.3010299956639812	0.4138841498090828	0.0	1
ENST00000370060	1	124	1	9999	0.2485248665355437	16706	0.25026526137087074	3538	10599	24658	29	3774	19520	0.0	93.74668786433492	4.222872477069839	0.0	0.5429815573770492	0.0	1
ENST00000464845	3	125	3	9999	0.17869793575180162	14555	0.2291933418693982	179	602	5813	8	708	4210	0.3017	25.28248587570621	4.16301220977483	0.47712125471966244	0.14299287410926365	0.0	1
ENST00000393700	3	125	3	9999	0.17869793575180162	14555	0.22986036519871106	1284	4302	9375	11	1284	8041	0.1278	100.0	4.16301220977483	0.47712125471966244	0.535008083571695	0.0	1
ENST00000369980	1	126	1	9999	0.25451069422870115	14382	0.3390639923591213	2130	4152	9396	14	2139	5815	0.06395	99.57924263674614	4.157819284417298	0.0	0.7140154772141014	0.0	1
ENST00000303391	1	127	1	9999	0.06704083436450416	73971	0.0714040339598567	1455	18922	76145	4	1461	65678	0.0932	99.58932238193019	4.869061489886798	0.0	0.28810256097932335	0.0	1
ENST00000369850	2	129	1	9999	0.3722935607835786	24664	0.387568912523784	7944	12553	26104	48	7944	17597	0.0273	100.0	4.392063511718452	0.0	0.713360231857703	0.0	1
ENST00000369850	2	130	2	9999	0.11195727425576103	16642	0.11051851851851853	373	3002	26104	48	7944	17597	0.29055	4.695367573011078	4.2212055176740035	0.3010299956639812	0.17059726089674376	0.0	1
ENST00000369842	1	130	2	9999	0.11195727425576103	16642	0.4791666666666667	759	825	2327	6	765	948	0.40045	99.2156862745098	4.2212055176740035	0.3010299956639812	0.870253164556962	0.0	1
ENST00000369809	2	131	2	9999	0.33009499136442144	9159	0.4289180009704027	884	1177	10853	10	909	7845	0.12505	97.24972497249725	3.9618480590183243	0.3010299956639812	0.15003186743148503	0.0	1
ENST00000601016	2	132	2	9999	0.2413245633930597	12443	0.2542321644498186	841	2467	10188	11	879	8282	0.02375	95.6769055745165	4.094925101124162	0.3010299956639812	0.2978749094421637	0.0	1
ENST00000601016	2	133	3	9999	0.1805334894221925	19604	0.4511278195488722	180	219	10188	11	879	8282	0.1958	20.477815699658702	4.292344693840592	0.47712125471966244	0.02644288819125815	0.0	1
ENST00000619046	2	133	3	9999	0.1805334894221925	19604	0.2487459427559752	843	2546	5932	9	846	3109	0.33865	99.64539007092199	4.292344693840592	0.47712125471966244	0.8189128337085879	0.0	1
ENST00000447750	2	133	3	9999	0.1805334894221925	19604	0.2712569316081331	587	1577	6314	11	1344	4074	0.3817	43.67559523809524	4.292344693840592	0.47712125471966244	0.3870888561610211	0.0	1
ENST00000393600	2	134	2	9999	0.19217758985200845	13105	0.2412420382165605	909	2859	6514	13	1020	5177	0.03865	89.11764705882354	4.117437025282619	0.3010299956639812	0.5522503380336102	0.0	1
ENST00000357360	2	135	3	9999	0.2959376476145489	14451	0.5096463022508039	317	305	1489	3	432	540	0.29875	73.37962962962963	4.159897901034096	0.47712125471966244	0.5648148148148148	0.0	1
ENST00000369660	2	135	3	9999	0.2959376476145489	14451	0.4891640866873065	474	495	2899	4	474	572	0.29085	100.0	4.159897901034096	0.47712125471966244	0.8653846153846154	0.0	1
ENST00000263512	2	135	3	9999	0.2959376476145489	14451	0.6869565217391305	1422	648	3385	2	1434	1224	0.28895	99.16317991631799	4.159897901034096	0.47712125471966244	0.5294117647058824	0.0	1
ENST00000357360	2	136	4	9999	0.29200089126559714	14981	0.4630225080385852	432	501	1489	3	432	540	0.3004	100.0	4.175540804016768	0.6020599913279624	0.9277777777777778	0.0	1
ENST00000369660	2	136	4	9999	0.29200089126559714	14981	0.4891640866873065	474	495	2899	4	474	572	0.31625	100.0	4.175540804016768	0.6020599913279624	0.8653846153846154	0.0	1
ENST00000263512	2	136	4	9999	0.29200089126559714	14981	0.6869565217391305	1422	648	3385	2	1434	1224	0.31435	99.16317991631799	4.175540804016768	0.6020599913279624	0.5294117647058824	0.0	1
ENST00000424127	1	137	1	9999	0.06232203872437358	76970	0.06719625450917184	1751	24307	75829	10	1764	71084	0.0986	99.26303854875283	4.8863214865594795	0.0	0.3419475550053458	0.0	1
ENST00000413259	2	138	1	9999	0.12373635260816823	32062	0.1498797755810847	1122	6364	26842	13	1311	24647	0.1087	85.58352402745996	4.505990609779584	0.0	0.25820586683977764	0.0	1
ENST00000360256	3	140	3	9999	0.07207207207207207	41584	0.294238683127572	143	343	186932	26	7056	177900	0.12105	2.0266439909297054	4.618926262156937	0.47712125471966244	0.0019280494659921303	0.0	1
ENST00000369498	3	140	3	9999	0.07207207207207207	41584	0.10690251874639492	556	4645	33461	5	570	27164	0.115	97.54385964912281	4.618926262156937	0.47712125471966244	0.17099838020910027	0.0	1
ENST00000369484	3	140	3	9999	0.07207207207207207	41584	0.4257142857142857	149	201	9515	3	207	8634	0.28045	71.98067632850241	4.618926262156937	0.47712125471966244	0.023280055594162612	0.0	1
ENST00000369484	3	141	3	9999	0.06074124914207275	13140	0.04998792562183048	207	3934	9515	3	207	8634	0.2187	100.0	4.118595365223762	0.47712125471966244	0.45564049108176974	0.0	1
ENST00000369476	2	141	3	9999	0.06074124914207275	13140	0.14747382794720074	324	1873	7103	5	324	4919	0.25895	100.0	4.118595365223762	0.47712125471966244	0.3807684488717219	0.0	1
ENST00000369484	3	142	4	9999	0.0690713024077345	16512	0.033818003594183965	207	5914	9515	3	207	8634	0.20025	100.0	4.217799679947118	0.6020599913279624	0.684966411860088	0.0	1
ENST00000369476	2	142	4	9999	0.0690713024077345	16512	0.07756763227196553	324	3853	7103	5	324	4919	0.2405	100.0	4.217799679947118	0.6020599913279624	0.7832892864403334	0.0	1
ENST00000286428	1	143	1	9999	0.06890194722894342	29845	0.07890743550834597	520	6070	23382	6	594	21766	0.1033	87.54208754208754	4.474871583227693	0.0	0.27887531011669575	0.0	1
ENST00000325748	2	147	3	9999	0.16601584290974006	18169	0.24581589958158995	235	721	19762	8	942	17992	0.2988	24.94692144373673	4.259331024917654	0.47712125471966244	0.040073365940417965	0.0	1
ENST00000642492	2	147	3	9999	0.16601584290974006	18169	0.116098144823459	582	4431	9947	8	582	8366	0.1519	100.0	4.259331024917654	0.47712125471966244	0.5296437963184317	0.0	1
ENST00000424785	3	147	3	9999	0.16601584290974006	18169	0.3732718894009217	162	272	14937	4	669	12061	0.24525	24.2152466367713	4.259331024917654	0.47712125471966244	0.02255202719509162	0.0	1
ENST00000409900	1	150	1	9999	0.01966883729937786	221192	0.018644869283253398	1380	72635	206069	13	1380	203417	0.37665	100.0	5.344769415495752	0.0	0.35707438414685105	0.0	1
ENST00000375258	2	151	1	9999	0.04291427953734731	75107	0.04315284762016138	1107	24546	116678	10	1137	108475	0.0	97.36147757255937	4.8756804152957995	0.0	0.22628255358377505	0.0	1
ENST00000264167	1	153	2	9999	0.034750488622711545	150957	0.037205552035938484	1938	50151	151078	20	1977	143429	0.0617	98.02731411229135	5.178853256417661	0.3010299956639812	0.3496573217410705	0.0	1
ENST00000672640	1	155	1	9999	0.11152534306337747	19927	0.09648931530745747	885	8287	16881	10	885	14773	0.1134	100.0	4.299441920802092	0.0	0.5609557977391186	0.0	1
ENST00000431877	1	156	1	9999	0.1010767900652362	54057	0.13577656380015196	3753	23888	39009	18	3780	33701	0.45305	99.28571428571429	4.732851940001292	0.0	0.7088216966855583	0.0	1
ENST00000338983	1	157	1	9999	0.02691260668649429	185612	0.018336176672084682	1365	73078	151305	12	1368	144126	0.28865	99.78070175438597	5.268606050359749	0.0	0.5070424489682639	0.0	1
ENST00000392701	1	159	1	9999	0.07810622446527278	40099	0.10165686798503476	1902	16808	46660	11	1902	43224	0.25125	100.0	4.603133542198807	0.0	0.3888580418286137	0.0	1
ENST00000409672	1	160	1	9999	0.10389209755094346	120974	0.11311888753056235	5922	46430	180809	27	5934	171041	0.1495	99.79777553083923	5.082692040813504	0.0	0.271455382042902	0.0	1
ENST00000389484	1	162	1	9999	0.017815554786703915	1906377	0.017984767683718313	13800	753516	1900279	91	13800	1883744	0.23595	100.0	6.28020878970698	0.0	0.4000097677816094	0.0	1
ENST00000605860	1	163	1	9999	0.013095981943612042	156279	0.014026222343621959	1027	72193	259453	10	1125	257018	0.20325	91.28888888888889	5.1939006235927305	0.0	0.2808869417706153	0.0	1
ENST00000602710	1	164	1	9999	0.024573932803116382	90776	0.026832939152870352	624	22631	82318	6	624	80762	0.33245	100.0	4.957971041854715	0.0	0.28021841955375054	0.0	1
ENST00000306721	1	165	1	9999	0.16121079304204902	11651	0.16342682588169952	1177	6025	14126	10	1353	11348	0.001	86.99186991869918	4.066363202258494	0.0	0.5309305604511808	0.0	1
ENST00000392825	1	166	1	9999	0.009631873785297815	506104	0.008752146536920436	1529	173171	582058	13	1671	576401	0.0	91.50209455415919	5.704239769774827	0.0	0.3004349402586047	0.0	1
ENST00000282077	1	167	1	9999	0.07645624184674721	48749	0.10475573199384268	1293	11050	52701	11	1311	38508	0.0734	98.62700228832952	4.687965711338427	0.0	0.2869533603407084	0.0	1
ENST00000410097	3	168	2	9999	0.08738677343328506	264836	0.16481294236602628	489	2478	13061	7	735	11691	0.2972	66.53061224489795	5.422977019810977	0.3010299956639812	0.2119579163459071	0.0	1
ENST00000272793	2	168	2	9999	0.08738677343328506	264836	0.0880391699696899	5664	58671	256674	39	5667	248669	0.21985	99.94706193753309	5.422977019810977	0.3010299956639812	0.23594014533375693	0.0	1
ENST00000392783	1	169	1	9999	0.10201988322550104	172698	0.1078848560700876	6465	53460	297570	37	6507	289425	0.10865	99.35454126325496	5.237287308071261	0.0	0.1847110650427572	0.0	1
ENST00000263904	1	170	1	9999	0.07584158415841584	58701	0.08770824984256026	1532	15935	58963	14	1578	53491	0.0071	97.08491761723701	4.768645499727728	0.0	0.2979005814062179	0.0	1
ENST00000643258	1	171	1	9999	0.14578347578347578	81576	0.15390252839868085	5040	27708	90677	26	5049	83212	0.024	99.8217468805704	4.9115624062946655	0.0	0.3329808200740278	0.0	1
ENST00000435564	1	172	1	9999	0.011785026240616487	382965	0.010771498230003168	1564	143634	382542	15	1638	377657	0.25685	95.48229548229548	5.583159084669824	0.0	0.38032924055425954	0.0	1
ENST00000284719	1	173	1	9999	0.02048031803962461	176645	0.020182148126791376	1190	57773	176086	11	1191	171835	0.05595	99.91603694374476	5.2471013490839615	0.0	0.3362120638985073	0.0	1
ENST00000375514	2	174	1	9999	0.02621435311805256	361989	0.02674844535309652	3140	114250	360941	27	3300	355231	0.36845	95.15151515151516	5.558695373539009	0.0	0.3216217053128809	0.0	1
ENST00000397081	1	175	1	9999	0.015976098749901718	322096	0.016378584838479964	3036	182328	317049	31	3036	312748	0.2159	100.0	5.507985331498629	0.0	0.5829869415631754	0.0	1
ENST00000360093	1	176	1	9999	0.1010362694300518	92324	0.10104304692012367	5948	52918	116546	28	6003	107423	0.0	99.08379143761452	4.965314612322649	0.0	0.4926133137223872	0.0	1
ENST00000614352	2	177	1	9999	0.08673231751946238	56474	0.0931959219858156	2523	24549	55518	15	2529	48197	0.05835	99.76275207591934	4.7518485494936495	0.0	0.5093470547959417	0.0	1
ENST00000360843	1	179	1	9999	0.04125170353286508	171503	0.04281283461950301	2319	51847	170011	22	2364	164285	0.1109	98.09644670050761	5.234271721300366	0.0	0.31559180692089966	0.0	1
ENST00000409682	2	180	2	9999	0.1057953144266338	22718	0.15639810426540285	99	534	103293	12	933	101726	0.44335	10.610932475884244	4.356370095208162	0.3010299956639812	0.005249395434795431	0.0	1
ENST00000389554	1	180	2	9999	0.1057953144266338	22718	0.2826747720364742	2046	5192	9574	6	2049	5768	0.5653	99.85358711566617	4.356370095208162	0.3010299956639812	0.9001386962552012	0.0	1
ENST00000295087	1	181	2	9999	0.02441892014108709	36544	0.04258675078864353	540	12140	29625	6	540	24361	0.32035	100.0	4.562816082229735	0.3010299956639812	0.4983375066704979	0.0	1
ENST00000288670	1	182	2	9999	0.020159720100409187	321060	0.020328940013167537	3273	157729	314653	26	3279	309023	0.1903	99.81701738334858	5.506586201357899	0.3010299956639812	0.5104118463674225	0.0	1
ENST00000263915	1	183	1	9999	0.021189883370462587	134092	0.02240387945964669	1617	70558	129066	14	1623	126651	0.1787	99.63031423290202	5.127402868384827	0.0	0.5571057472897963	0.0	1
ENST00000409333	2	184	2	9999	0.19618745035742646	20447	0.22259321090706727	1200	4191	12786	12	1227	11004	0.08615	97.79951100244499	4.310629596987806	0.3010299956639812	0.3808615049073064	0.0	1
ENST00000410097	3	184	2	9999	0.19618745035742646	20447	0.15418781725888325	243	1333	13061	7	735	11691	0.20175	33.06122448979592	4.310629596987806	0.3010299956639812	0.1140193311094004	0.0	1
ENST00000333129	1	185	1	9999	0.02297946965802921	130458	0.023954108970183442	2280	92902	133398	3	2280	123861	0.03585	100.0	5.115470716240572	0.0	0.7500504597896028	0.0	1
